Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Analine_DESeq_normData
Work Source: Analine_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:40.28
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 3891
Total Run Time: 4 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0043169	4	cation binding	3214	3557	154	104	29	121	121	108	154	22	22	58	3535	15461	0.98181	0.03351	0.059697	0.62	100006523;100002038;799827;794317;791518;664753;565669;564644;560719;559768;556515;553940;553552;436651;415223;406452;393175;327586;322614;64265;64263;30725	fthl28;tnnc2;zmp:0000001316;zgc:175107;hmox1a;trim55b;plcd4a;nsmce2;si:dkey-206f10.1;fthl30;crip3;pcdh1gb9;fthl31;fthl27;trim63a;sqstm1;erap1b;mep1b;arg2;aox5;gch2;chrna1	ENSDARG00000076221;ENSDARG00000095002;ENSDARG00000092407;ENSDARG00000075417;ENSDARG00000027529;ENSDARG00000058158;ENSDARG00000057975;ENSDARG00000076379;ENSDARG00000032838;ENSDARG00000077360;ENSDARG00000043395;ENSDARG00000088475;ENSDARG00000094210;ENSDARG00000031776;ENSDARG00000028027;ENSDARG00000075014;ENSDARG00000021859;ENSDARG00000040683;ENSDARG00000039269;ENSDARG00000071475;ENSDARG00000099101;ENSDARG00000009021		1.7012543636363637	0.8522645	0.304355	1.481060049452564	1.9967589361138331	1.5317096277414946	0.9281568636363636	0.237647	0.17881	0.9744074129031449	1.1359164170130507	1.0092840238175218	3.4684503181818176	3.132965	0.518045	2.2590049937930727	3.805703123863584	2.2814344446944688									3.619;0.557826;0.665423;0.389047;3.86685;0.841448;1.03076;0.315718;4.25123;2.96773;0.398489;0.9787;3.62037;4.55491;0.863081;0.741721;0.304355;0.646888;0.772573;2.59719;2.71756;0.726727	2.23086;0.235702;0.237265;0.205848;2.33241;0.233354;0.210979;0.183152;2.4786;1.92986;0.208134;0.214873;2.23128;2.58327;0.230496;0.238029;0.17881;0.241802;0.23649;1.7375;1.80176;0.238977	5.8709;1.32018;1.86621;0.735288;6.41076;3.03417;5.03587;0.544234;7.29158;4.56376;0.76294;4.45776;5.87425;8.03137;3.23176;2.31128;0.518045;1.73061;2.52386;3.88226;4.09885;2.20997	10	12	10	100006523;794317;791518;564644;559768;556515;553552;436651;64265;64263	ENSDARG00000076221;ENSDARG00000075417;ENSDARG00000027529;ENSDARG00000076379;ENSDARG00000077360;ENSDARG00000043395;ENSDARG00000094210;ENSDARG00000031776;ENSDARG00000071475;ENSDARG00000099101	2.5046863999999998	2.842645	1.5817435124818007	1.5444074	1.86581	0.9618077707350188	4.0774612	4.331305	2.6339127053143163	3.619;0.389047;3.86685;0.315718;2.96773;0.398489;3.62037;4.55491;2.59719;2.71756	2.23086;0.205848;2.33241;0.183152;1.92986;0.208134;2.23128;2.58327;1.7375;1.80176	5.8709;0.735288;6.41076;0.544234;4.56376;0.76294;5.87425;8.03137;3.88226;4.09885	12	100002038;799827;664753;565669;560719;553940;415223;406452;393175;327586;322614;30725	ENSDARG00000095002;ENSDARG00000092407;ENSDARG00000058158;ENSDARG00000057975;ENSDARG00000032838;ENSDARG00000088475;ENSDARG00000028027;ENSDARG00000075014;ENSDARG00000021859;ENSDARG00000040683;ENSDARG00000039269;ENSDARG00000009021	1.0317276666666666	0.757147	1.0318950383662029	0.41461475	0.236096	0.6502338723800741	2.96094125	2.41757	1.856878650646789	0.557826;0.665423;0.841448;1.03076;4.25123;0.9787;0.863081;0.741721;0.304355;0.646888;0.772573;0.726727	0.235702;0.237265;0.233354;0.210979;2.4786;0.214873;0.230496;0.238029;0.17881;0.241802;0.23649;0.238977	1.32018;1.86621;3.03417;5.03587;7.29158;4.45776;3.23176;2.31128;0.518045;1.73061;2.52386;2.20997	0						Linear,8(0.37);Poly 2,14(0.64)	2.40705270851971	60.13023281097412	1.676107406616211	7.905994892120361	1.7890514380302889	2.003924310207367	1.082358759158797	2.32014996811393	0.5209779210681553	1.3353358062045722	2.524472211643753	4.412428424719883	CONFLICT	0.45454545454545453	0.5454545454545454	0.0	
GO:0043170	4	macromolecule metabolic process	3890	4297	121	93	23	99	99	90	121	15	15	65	4282	14714	0.25392	0.8269	0.50269	0.35	100149419;100136861;799320;664753;564644;564573;562460;553211;447856;415152;393175;386968;327586;322854;114367	si:dkey-69o16.5;cishb;znf365;trim55b;nsmce2;myo3b;ppp2r5a;st8sia4;utp3;gyg1b;erap1b;calcoco1b;mep1b;anapc5;nots	ENSDARG00000070057;ENSDARG00000016773;ENSDARG00000087985;ENSDARG00000058158;ENSDARG00000076379;ENSDARG00000006892;ENSDARG00000027017;ENSDARG00000103600;ENSDARG00000056720;ENSDARG00000059391;ENSDARG00000021859;ENSDARG00000016391;ENSDARG00000040683;ENSDARG00000008461;ENSDARG00000099824		1.2231490666666667	0.550441	0.304355	1.911089041681525	0.9264050037644356	1.5037431366767173	0.5683452	0.232822	0.17881	0.9266224162823202	0.4425419165197562	0.7551617668283542	2.7323770666666665	1.30136	0.518045	4.084086413903717	2.028262049138625	3.14656923888735									0.713013;0.550441;0.390378;0.841448;0.315718;4.32879;0.614859;0.533331;0.417382;0.52684;0.304355;0.692853;0.646888;0.3406;7.13034	0.243017;0.232822;0.205357;0.233354;0.183152;2.50486;0.241507;0.23114;0.212255;0.230891;0.17881;0.23966;0.241802;0.191621;3.15493	2.09198;1.30136;0.742101;3.03417;0.544234;7.48085;1.56539;1.23061;0.820748;1.20213;0.518045;2.00302;1.73061;0.605408;16.115	1	14	1	564644	ENSDARG00000076379	0.315718	0.315718		0.183152	0.183152		0.544234	0.544234		0.315718	0.183152	0.544234	14	100149419;100136861;799320;664753;564573;562460;553211;447856;415152;393175;386968;327586;322854;114367	ENSDARG00000070057;ENSDARG00000016773;ENSDARG00000087985;ENSDARG00000058158;ENSDARG00000006892;ENSDARG00000027017;ENSDARG00000103600;ENSDARG00000056720;ENSDARG00000059391;ENSDARG00000021859;ENSDARG00000016391;ENSDARG00000040683;ENSDARG00000008461;ENSDARG00000099824	1.2879655714285714	0.58265	1.9660466169934379	0.595859	0.23308800000000002	0.9552219034582808	2.8886730000000003	1.433375	4.191444562477493	0.713013;0.550441;0.390378;0.841448;4.32879;0.614859;0.533331;0.417382;0.52684;0.304355;0.692853;0.646888;0.3406;7.13034	0.243017;0.232822;0.205357;0.233354;2.50486;0.241507;0.23114;0.212255;0.230891;0.17881;0.23966;0.241802;0.191621;3.15493	2.09198;1.30136;0.742101;3.03417;7.48085;1.56539;1.23061;0.820748;1.20213;0.518045;2.00302;1.73061;0.605408;16.115	0						Linear,2(0.14);Poly 2,13(0.87)	2.275959984759903	37.12021720409393	1.5537750720977783	5.795818328857422	1.2132988536142408	2.013894557952881	0.2560045718772004	2.1902935614561327	0.09940955696610337	1.0372808430338967	0.6655441743719139	4.799209958961419	DOWN	0.06666666666666667	0.9333333333333333	0.0	
GO:0043171	5	peptide catabolic process	16	19	2	1	1	1	1	1	2	1	1	79	18	18978	0.99716	0.076779	0.076779	5.26	393175	erap1b	ENSDARG00000021859		0.304355	0.304355	0.304355		0.304355		0.17881	0.17881	0.17881		0.17881		0.518045	0.518045	0.518045		0.518045		0.0	0.304355			0.17881		0.518045		0.304355	0.17881	0.518045	0	1	0															1	393175	ENSDARG00000021859	0.304355	0.304355		0.17881	0.17881		0.518045	0.518045		0.304355	0.17881	0.518045	0						Poly 2,1(1)	2.013894557952881	2.013894557952881	2.013894557952881	2.013894557952881	0.0	2.013894557952881	0.304355	0.304355	0.17881	0.17881	0.518045	0.518045	DOWN	0.0	1.0	0.0	
GO:0043176	3	amine binding	8	17	1	0	0	1	1	0	1	0	0	80	17	18979	0.93102	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0043177	4	organic acid binding	61	70	2	1	0	2	2	1	2	0	0	80	70	18926	0.74474	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0043178	4	alcohol binding	49	55	4	2	1	3	3	1	4	0	0	80	55	18941	0.79337	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0043189	7	H4/H2A histone acetyltransferase complex	23	23	1	1	0	1	1	1	1	0	0	80	23	18973	0.90781	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0043197	5	dendritic spine	46	47	1	1	0	1	1	1	1	0	0	80	47	18949	0.82057	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0043207	4	response to external biotic stimulus	217	369	19	13	6	13	13	12	19	4	4	76	365	18631	0.98056	0.069471	0.069471	1.08	100270764;799320;795414;406452	cd40;znf365;relb;sqstm1	ENSDARG00000054968;ENSDARG00000087985;ENSDARG00000086173;ENSDARG00000075014		1.4329847500000001	0.7125405	0.390378	1.662784845752726	0.9745451384721567	1.244940825348132	0.7587075	0.2385215	0.205357	1.0625967590704388	0.4723308698364555	0.7876146718323319	2.88189025	2.13253	0.742101	2.516905237841422	2.174595601196895	1.981796035404394									0.68336;0.390378;3.91648;0.741721	0.239014;0.205357;2.35243;0.238029	1.95378;0.742101;6.5204;2.31128	1	3	1	795414	ENSDARG00000086173	3.91648	3.91648		2.35243	2.35243		6.5204	6.5204		3.91648	2.35243	6.5204	3	100270764;799320;406452	ENSDARG00000054968;ENSDARG00000087985;ENSDARG00000075014	0.605153	0.68336	0.1882756677029716	0.22746666666666668	0.238029	0.019153865832602396	1.6690536666666667	1.95378	0.8224247668816483	0.68336;0.390378;0.741721	0.239014;0.205357;0.238029	1.95378;0.742101;2.31128	0						Linear,1(0.25);Poly 2,3(0.75)	2.433076166096824	10.49092972278595	1.6990283727645874	4.334602355957031	1.226244299608011	2.2286494970321655	-0.19654439883767139	3.062513898837671	-0.28263732388902973	1.8000523238890298	0.4153231169154066	5.348457383084593	DOWN	0.25	0.75	0.0	
GO:0043226	3	organelle	7253	7811	257	196	32	214	214	200	257	24	24	56	7787	11209	0.028397	0.98391	0.052353	0.31	100126123;799085;798846;797480;795414;794317;678514;567916;565669;564644;562460;561905;560210;553211;541379;447856;445484;431765;406452;326672;325875;322614;64265;30671	hsp70.1;abhd6a;hspa1b;mrtfaa;relb;zgc:175107;zgc:136472;stxbp4;plcd4a;nsmce2;ppp2r5a;mlpha;hsp70l;st8sia4;cog8;utp3;yipf1;nfil3-6;sqstm1;ets2;dgat1a;arg2;aox5;hsp70.3	ENSDARG00000092362;ENSDARG00000060756;ENSDARG00000056210;ENSDARG00000075867;ENSDARG00000086173;ENSDARG00000075417;ENSDARG00000058445;ENSDARG00000076997;ENSDARG00000057975;ENSDARG00000076379;ENSDARG00000027017;ENSDARG00000070991;ENSDARG00000055723;ENSDARG00000103600;ENSDARG00000002798;ENSDARG00000056720;ENSDARG00000014474;ENSDARG00000087188;ENSDARG00000075014;ENSDARG00000103980;ENSDARG00000103503;ENSDARG00000039269;ENSDARG00000071475;ENSDARG00000021924		1.7920308333333332	0.7089595	0.265897	1.7878009256182925	1.9181670129296404	1.9594593105034679	0.9841190416666667	0.23976799999999998	0.16346	1.0456861016146488	1.0489766647956669	1.1147423570359236	3.450904375	2.098205	0.432532	3.159256057486495	3.6219126531776804	3.5041811146637616									4.91684;3.63752;3.69981;0.52222;3.91648;0.389047;0.676198;2.5414;1.03076;0.315718;0.614859;0.403024;0.658254;0.533331;0.490604;0.417382;0.529022;2.46186;0.741721;0.265897;5.9475;0.772573;2.59719;4.92953	2.69624;2.23684;2.26292;0.230045;2.35243;0.205848;0.242553;1.70696;0.210979;0.183152;0.241507;0.208089;0.243737;0.23114;0.228082;0.212255;0.231011;1.66317;0.238029;0.16346;2.95618;0.23649;1.7375;2.70024	8.96633;5.91527;6.04908;1.18548;6.5204;0.735288;1.88513;3.78375;5.03587;0.544234;1.56539;0.780573;1.77773;1.23061;1.05529;0.820748;1.21148;3.64412;2.31128;0.432532;11.9657;2.52386;3.88226;8.9993	10	14	10	100126123;798846;795414;794317;564644;560210;541379;326672;64265;30671	ENSDARG00000092362;ENSDARG00000056210;ENSDARG00000086173;ENSDARG00000075417;ENSDARG00000076379;ENSDARG00000055723;ENSDARG00000002798;ENSDARG00000103980;ENSDARG00000071475;ENSDARG00000021924	2.217937	1.627722	2.0014347359688416	1.2773609000000001	0.9906185000000001	1.1610437802881843	3.8962443999999996	2.8299950000000003	3.4809334888680907	4.91684;3.69981;3.91648;0.389047;0.315718;0.658254;0.490604;0.265897;2.59719;4.92953	2.69624;2.26292;2.35243;0.205848;0.183152;0.243737;0.228082;0.16346;1.7375;2.70024	8.96633;6.04908;6.5204;0.735288;0.544234;1.77773;1.05529;0.432532;3.88226;8.9993	14	799085;797480;678514;567916;565669;562460;561905;553211;447856;445484;431765;406452;325875;322614	ENSDARG00000060756;ENSDARG00000075867;ENSDARG00000058445;ENSDARG00000076997;ENSDARG00000057975;ENSDARG00000027017;ENSDARG00000070991;ENSDARG00000103600;ENSDARG00000056720;ENSDARG00000014474;ENSDARG00000087188;ENSDARG00000075014;ENSDARG00000103503;ENSDARG00000039269	1.4878121428571427	0.7089595	1.625565549626811	0.7746605714285716	0.2372595	0.9423062954780119	3.132804357142857	2.098205	3.0013931070878397	3.63752;0.52222;0.676198;2.5414;1.03076;0.614859;0.403024;0.533331;0.417382;0.529022;2.46186;0.741721;5.9475;0.772573	2.23684;0.230045;0.242553;1.70696;0.210979;0.241507;0.208089;0.23114;0.212255;0.231011;1.66317;0.238029;2.95618;0.23649	5.91527;1.18548;1.88513;3.78375;5.03587;1.56539;0.780573;1.23061;0.820748;1.21148;3.64412;2.31128;11.9657;2.52386	0						Linear,9(0.38);Poly 2,15(0.63)	2.0633679642753626	52.81010019779205	1.5537750720977783	5.70545768737793	0.977768014122471	1.7885212302207947	1.0767614951914208	2.5073001714752454	0.5657574695875849	1.4024806137457482	2.1869387080856635	4.714870041914336	CONFLICT	0.4166666666666667	0.5833333333333334	0.0	
GO:0043227	4	membrane-bounded organelle	6437	6954	225	169	27	187	187	174	225	21	21	59	6933	12063	0.034938	0.98022	0.06247	0.3	100126123;799085;798846;797480;795414;678514;567916;565669;564644;562460;560210;553211;541379;445484;431765;406452;326672;325875;322614;64265;30671	hsp70.1;abhd6a;hspa1b;mrtfaa;relb;zgc:136472;stxbp4;plcd4a;nsmce2;ppp2r5a;hsp70l;st8sia4;cog8;yipf1;nfil3-6;sqstm1;ets2;dgat1a;arg2;aox5;hsp70.3	ENSDARG00000092362;ENSDARG00000060756;ENSDARG00000056210;ENSDARG00000075867;ENSDARG00000086173;ENSDARG00000058445;ENSDARG00000076997;ENSDARG00000057975;ENSDARG00000076379;ENSDARG00000027017;ENSDARG00000055723;ENSDARG00000103600;ENSDARG00000002798;ENSDARG00000014474;ENSDARG00000087188;ENSDARG00000075014;ENSDARG00000103980;ENSDARG00000103503;ENSDARG00000039269;ENSDARG00000071475;ENSDARG00000021924		1.990442238095238	0.772573	0.265897	1.8289241046418494	2.2871938318838723	2.018094137675102	1.0948888095238096	0.242553	0.16346	1.0744346285827078	1.253509316597417	1.1533294219322021	3.832623619047619	2.52386	0.432532	3.2021696358357166	4.314884999485709	3.575643604954663									4.91684;3.63752;3.69981;0.52222;3.91648;0.676198;2.5414;1.03076;0.315718;0.614859;0.658254;0.533331;0.490604;0.529022;2.46186;0.741721;0.265897;5.9475;0.772573;2.59719;4.92953	2.69624;2.23684;2.26292;0.230045;2.35243;0.242553;1.70696;0.210979;0.183152;0.241507;0.243737;0.23114;0.228082;0.231011;1.66317;0.238029;0.16346;2.95618;0.23649;1.7375;2.70024	8.96633;5.91527;6.04908;1.18548;6.5204;1.88513;3.78375;5.03587;0.544234;1.56539;1.77773;1.23061;1.05529;1.21148;3.64412;2.31128;0.432532;11.9657;2.52386;3.88226;8.9993	9	12	9	100126123;798846;795414;564644;560210;541379;326672;64265;30671	ENSDARG00000092362;ENSDARG00000056210;ENSDARG00000086173;ENSDARG00000076379;ENSDARG00000055723;ENSDARG00000002798;ENSDARG00000103980;ENSDARG00000071475;ENSDARG00000021924	2.4211469999999995	2.59719	2.0104471409391746	1.396417888888889	1.7375	1.1649298768282625	4.247461777777778	3.88226	3.4991115551760337	4.91684;3.69981;3.91648;0.315718;0.658254;0.490604;0.265897;2.59719;4.92953	2.69624;2.26292;2.35243;0.183152;0.243737;0.228082;0.16346;1.7375;2.70024	8.96633;6.04908;6.5204;0.544234;1.77773;1.05529;0.432532;3.88226;8.9993	12	799085;797480;678514;567916;565669;562460;553211;445484;431765;406452;325875;322614	ENSDARG00000060756;ENSDARG00000075867;ENSDARG00000058445;ENSDARG00000076997;ENSDARG00000057975;ENSDARG00000027017;ENSDARG00000103600;ENSDARG00000014474;ENSDARG00000087188;ENSDARG00000075014;ENSDARG00000103503;ENSDARG00000039269	1.6674136666666666	0.757147	1.6960477356023023	0.868742	0.23976799999999998	0.9908543537463012	3.521495	2.41757	3.0809845775232896	3.63752;0.52222;0.676198;2.5414;1.03076;0.614859;0.533331;0.529022;2.46186;0.741721;5.9475;0.772573	2.23684;0.230045;0.242553;1.70696;0.210979;0.241507;0.23114;0.231011;1.66317;0.238029;2.95618;0.23649	5.91527;1.18548;1.88513;3.78375;5.03587;1.56539;1.23061;1.21148;3.64412;2.31128;11.9657;2.52386	0						Linear,9(0.43);Poly 2,12(0.58)	2.1138054509569852	47.55664932727814	1.5537750720977783	5.70545768737793	1.0296200112494494	1.804843783378601	1.2081984774425143	2.7726859987479617	0.6353455281460205	1.5544320909015983	2.46303304291236	5.202214195182878	CONFLICT	0.42857142857142855	0.5714285714285714	0.0	
GO:0043228	4	non-membrane-bounded organelle	1416	1516	47	37	6	39	39	38	47	3	3	77	1513	17483	0.11142	0.95854	0.21278	0.2	794317;561905;447856	zgc:175107;mlpha;utp3	ENSDARG00000075417;ENSDARG00000070991;ENSDARG00000056720		0.403151	0.403024	0.389047	0.014167926912575006	0.4013846589694574	0.013642346287252027	0.20873066666666665	0.208089	0.205848	0.003251340390261165	0.20830194651712144	0.0030718493861496875	0.7788696666666667	0.780573	0.735288	0.04275545472022386	0.7736420867157878	0.04139277778104842									0.389047;0.403024;0.417382	0.205848;0.208089;0.212255	0.735288;0.780573;0.820748	1	2	1	794317	ENSDARG00000075417	0.389047	0.389047		0.205848	0.205848		0.735288	0.735288		0.389047	0.205848	0.735288	2	561905;447856	ENSDARG00000070991;ENSDARG00000056720	0.410203	0.410203	0.010152639164276332	0.210172	0.210172	0.002945806850420184	0.8006605	0.8006605	0.028408014934168436	0.403024;0.417382	0.208089;0.212255	0.780573;0.820748	0						Poly 2,3(1)	1.7424421689739111	5.253450870513916	1.5755168199539185	1.993954062461853	0.21715505656065384	1.6839799880981445	0.38711848142300775	0.4191835185769922	0.20505142865756146	0.2124099046757719	0.7304873150142535	0.8272520183190799	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0043229	4	intracellular organelle	7129	7680	256	195	32	213	213	199	256	24	24	56	7656	11340	0.037434	0.97826	0.067437	0.31	100126123;799085;798846;797480;795414;794317;678514;567916;565669;564644;562460;561905;560210;553211;541379;447856;445484;431765;406452;326672;325875;322614;64265;30671	hsp70.1;abhd6a;hspa1b;mrtfaa;relb;zgc:175107;zgc:136472;stxbp4;plcd4a;nsmce2;ppp2r5a;mlpha;hsp70l;st8sia4;cog8;utp3;yipf1;nfil3-6;sqstm1;ets2;dgat1a;arg2;aox5;hsp70.3	ENSDARG00000092362;ENSDARG00000060756;ENSDARG00000056210;ENSDARG00000075867;ENSDARG00000086173;ENSDARG00000075417;ENSDARG00000058445;ENSDARG00000076997;ENSDARG00000057975;ENSDARG00000076379;ENSDARG00000027017;ENSDARG00000070991;ENSDARG00000055723;ENSDARG00000103600;ENSDARG00000002798;ENSDARG00000056720;ENSDARG00000014474;ENSDARG00000087188;ENSDARG00000075014;ENSDARG00000103980;ENSDARG00000103503;ENSDARG00000039269;ENSDARG00000071475;ENSDARG00000021924		1.7920308333333332	0.7089595	0.265897	1.7878009256182925	1.9181670129296404	1.9594593105034679	0.9841190416666667	0.23976799999999998	0.16346	1.0456861016146488	1.0489766647956669	1.1147423570359236	3.450904375	2.098205	0.432532	3.159256057486495	3.6219126531776804	3.5041811146637616									4.91684;3.63752;3.69981;0.52222;3.91648;0.389047;0.676198;2.5414;1.03076;0.315718;0.614859;0.403024;0.658254;0.533331;0.490604;0.417382;0.529022;2.46186;0.741721;0.265897;5.9475;0.772573;2.59719;4.92953	2.69624;2.23684;2.26292;0.230045;2.35243;0.205848;0.242553;1.70696;0.210979;0.183152;0.241507;0.208089;0.243737;0.23114;0.228082;0.212255;0.231011;1.66317;0.238029;0.16346;2.95618;0.23649;1.7375;2.70024	8.96633;5.91527;6.04908;1.18548;6.5204;0.735288;1.88513;3.78375;5.03587;0.544234;1.56539;0.780573;1.77773;1.23061;1.05529;0.820748;1.21148;3.64412;2.31128;0.432532;11.9657;2.52386;3.88226;8.9993	10	14	10	100126123;798846;795414;794317;564644;560210;541379;326672;64265;30671	ENSDARG00000092362;ENSDARG00000056210;ENSDARG00000086173;ENSDARG00000075417;ENSDARG00000076379;ENSDARG00000055723;ENSDARG00000002798;ENSDARG00000103980;ENSDARG00000071475;ENSDARG00000021924	2.217937	1.627722	2.0014347359688416	1.2773609000000001	0.9906185000000001	1.1610437802881843	3.8962443999999996	2.8299950000000003	3.4809334888680907	4.91684;3.69981;3.91648;0.389047;0.315718;0.658254;0.490604;0.265897;2.59719;4.92953	2.69624;2.26292;2.35243;0.205848;0.183152;0.243737;0.228082;0.16346;1.7375;2.70024	8.96633;6.04908;6.5204;0.735288;0.544234;1.77773;1.05529;0.432532;3.88226;8.9993	14	799085;797480;678514;567916;565669;562460;561905;553211;447856;445484;431765;406452;325875;322614	ENSDARG00000060756;ENSDARG00000075867;ENSDARG00000058445;ENSDARG00000076997;ENSDARG00000057975;ENSDARG00000027017;ENSDARG00000070991;ENSDARG00000103600;ENSDARG00000056720;ENSDARG00000014474;ENSDARG00000087188;ENSDARG00000075014;ENSDARG00000103503;ENSDARG00000039269	1.4878121428571427	0.7089595	1.625565549626811	0.7746605714285716	0.2372595	0.9423062954780119	3.132804357142857	2.098205	3.0013931070878397	3.63752;0.52222;0.676198;2.5414;1.03076;0.614859;0.403024;0.533331;0.417382;0.529022;2.46186;0.741721;5.9475;0.772573	2.23684;0.230045;0.242553;1.70696;0.210979;0.241507;0.208089;0.23114;0.212255;0.231011;1.66317;0.238029;2.95618;0.23649	5.91527;1.18548;1.88513;3.78375;5.03587;1.56539;0.780573;1.23061;0.820748;1.21148;3.64412;2.31128;11.9657;2.52386	0						Linear,9(0.38);Poly 2,15(0.63)	2.0633679642753626	52.81010019779205	1.5537750720977783	5.70545768737793	0.977768014122471	1.7885212302207947	1.0767614951914208	2.5073001714752454	0.5657574695875849	1.4024806137457482	2.1869387080856635	4.714870041914336	CONFLICT	0.4166666666666667	0.5833333333333334	0.0	
