Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF
Work Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF_williams_0.05_NOMTC_foldfilter1.5_BMD_1
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 07/14/2023 21:01.03
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2183
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0051592	6	response to calcium ion	34	35	1	1	1	1	1	1	1	1	1	89	34	18952	0.98816	0.15267	0.15267	2.86	393136	cpne3	ENSDARG00000104177		0.530053	0.530053	0.530053		0.530053		0.228112	0.228112	0.228112		0.228112		1.23166	1.23166	1.23166		1.23166										0.530053	0.228112	1.23166	0	1	0															1	393136	ENSDARG00000104177	0.530053	0.530053		0.228112	0.228112		1.23166	1.23166		0.530053	0.228112	1.23166	0						Poly 2,1(1)	1.5608360767364502	1.5608360767364502	1.5608360767364502	1.5608360767364502	0.0	1.5608360767364502	0.530053	0.530053	0.228112	0.228112	1.23166	1.23166	DOWN	0.0	1.0	0.0	
GO:0051603	6	proteolysis involved in protein catabolic process	413	460	6	5	4	6	6	5	6	4	4	86	456	18530	0.9335	0.17245	0.17245	0.87	570968;554157;553461;337572	rnf144aa;ctss2.1;si:dkey-147f3.8;ctss2.2	ENSDARG00000020600;ENSDARG00000074656;ENSDARG00000071029;ENSDARG00000013771	553461(-0.05455)	1.34623775	0.8044865	0.451288	1.3297155399970262	0.9547364435230005	1.0566404337318411	0.689818	0.2298965	0.216629	0.9287163978657137	0.45963990994272785	0.7133069941147414	2.97462975	2.82572	0.940139	1.8065354864289034	2.207317750764635	1.6451288699569693									0.451288;3.32469;0.771072;0.837901	0.216629;2.08285;0.234418;0.225375	0.940139;5.30694;2.53629;3.11515	1	3	1	554157	ENSDARG00000074656	3.32469	3.32469		2.08285	2.08285		5.30694	5.30694		3.32469	2.08285	5.30694	3	570968;553461;337572	ENSDARG00000020600;ENSDARG00000071029;ENSDARG00000013771	0.6867536666666667	0.771072	0.20663878857642712	0.22547399999999998	0.225375	0.008894913209245282	2.197193	2.53629	1.1264582966479506	0.451288;0.771072;0.837901	0.216629;0.234418;0.225375	0.940139;2.53629;3.11515	0						Linear,1(0.25);Poly 2,3(0.75)	1.9579714944598525	7.85784387588501	1.7370256185531616	2.1851394176483154	0.18361932686750573	1.9678394198417664	0.04311652080291428	2.6493589791970864	-0.22032406990839948	1.5999600699083996	1.2042249732996744	4.7450345267003256	DOWN	0.25	0.75	0.0	
GO:0051606	3	detection of stimulus	64	201	3	2	0	3	3	3	3	0	0	90	201	18785	0.38459	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051640	3	organelle localization	213	228	2	2	1	1	1	1	2	1	1	89	227	18759	0.70772	0.66201	1.0	0.44	561905	mlpha	ENSDARG00000070991		0.425567	0.425567	0.425567		0.425567		0.210968	0.210968	0.210968		0.21096799999999996		0.858456	0.858456	0.858456		0.858456										0.425567	0.210968	0.858456	0	1	0															1	561905	ENSDARG00000070991	0.425567	0.425567		0.210968	0.210968		0.858456	0.858456		0.425567	0.210968	0.858456	0						Poly 2,1(1)	1.6370755434036255	1.6370755434036255	1.6370755434036255	1.6370755434036255	0.0	1.6370755434036255	0.425567	0.425567	0.210968	0.210968	0.858456	0.858456	DOWN	0.0	1.0	0.0	
GO:0051641	3	cellular localization	1181	1246	9	8	2	6	6	6	9	1	1	89	1245	17741	0.016517	0.99774	0.030461	0.08	561905	mlpha	ENSDARG00000070991		0.425567	0.425567	0.425567		0.425567		0.210968	0.210968	0.210968		0.21096799999999996		0.858456	0.858456	0.858456		0.858456										0.425567	0.210968	0.858456	0	1	0															1	561905	ENSDARG00000070991	0.425567	0.425567		0.210968	0.210968		0.858456	0.858456		0.425567	0.210968	0.858456	0						Poly 2,1(1)	1.6370755434036255	1.6370755434036255	1.6370755434036255	1.6370755434036255	0.0	1.6370755434036255	0.425567	0.425567	0.210968	0.210968	0.858456	0.858456	DOWN	0.0	1.0	0.0	
GO:0051648	4	vesicle localization	71	77	2	2	1	1	1	1	2	1	1	89	76	18910	0.94872	0.30571	0.30571	1.3	561905	mlpha	ENSDARG00000070991		0.425567	0.425567	0.425567		0.425567		0.210968	0.210968	0.210968		0.21096799999999996		0.858456	0.858456	0.858456		0.858456										0.425567	0.210968	0.858456	0	1	0															1	561905	ENSDARG00000070991	0.425567	0.425567		0.210968	0.210968		0.858456	0.858456		0.425567	0.210968	0.858456	0						Poly 2,1(1)	1.6370755434036255	1.6370755434036255	1.6370755434036255	1.6370755434036255	0.0	1.6370755434036255	0.425567	0.425567	0.210968	0.210968	0.858456	0.858456	DOWN	0.0	1.0	0.0	
GO:0051649	4	establishment of localization in cell	889	945	9	7	2	5	5	5	9	1	1	89	944	18042	0.058381	0.98978	0.13591	0.11	561905	mlpha	ENSDARG00000070991		0.425567	0.425567	0.425567		0.425567		0.210968	0.210968	0.210968		0.21096799999999996		0.858456	0.858456	0.858456		0.858456										0.425567	0.210968	0.858456	0	1	0															1	561905	ENSDARG00000070991	0.425567	0.425567		0.210968	0.210968		0.858456	0.858456		0.425567	0.210968	0.858456	0						Poly 2,1(1)	1.6370755434036255	1.6370755434036255	1.6370755434036255	1.6370755434036255	0.0	1.6370755434036255	0.425567	0.425567	0.210968	0.210968	0.858456	0.858456	DOWN	0.0	1.0	0.0	
GO:0051650	5	establishment of vesicle localization	67	73	2	2	1	1	1	1	2	1	1	89	72	18914	0.95339	0.2924	0.2924	1.37	561905	mlpha	ENSDARG00000070991		0.425567	0.425567	0.425567		0.425567		0.210968	0.210968	0.210968		0.21096799999999996		0.858456	0.858456	0.858456		0.858456										0.425567	0.210968	0.858456	0	1	0															1	561905	ENSDARG00000070991	0.425567	0.425567		0.210968	0.210968		0.858456	0.858456		0.425567	0.210968	0.858456	0						Poly 2,1(1)	1.6370755434036255	1.6370755434036255	1.6370755434036255	1.6370755434036255	0.0	1.6370755434036255	0.425567	0.425567	0.210968	0.210968	0.858456	0.858456	DOWN	0.0	1.0	0.0	
GO:0051656	4	establishment of organelle localization	139	150	2	2	1	1	1	1	2	1	1	89	149	18837	0.84217	0.50942	0.50942	0.67	561905	mlpha	ENSDARG00000070991		0.425567	0.425567	0.425567		0.425567		0.210968	0.210968	0.210968		0.21096799999999996		0.858456	0.858456	0.858456		0.858456										0.425567	0.210968	0.858456	0	1	0															1	561905	ENSDARG00000070991	0.425567	0.425567		0.210968	0.210968		0.858456	0.858456		0.425567	0.210968	0.858456	0						Poly 2,1(1)	1.6370755434036255	1.6370755434036255	1.6370755434036255	1.6370755434036255	0.0	1.6370755434036255	0.425567	0.425567	0.210968	0.210968	0.858456	0.858456	DOWN	0.0	1.0	0.0	
GO:0051668	4	localization within membrane	250	261	1	1	0	0	0	0	1	0	0	90	261	18725	0.28857	1.0	0.63801	0.0																																		0	0	0															0															0																							
GO:0051693	9	actin filament capping	31	36	1	1	0	1	1	1	1	0	0	90	36	18950	0.84332	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051707	4	response to other organism	190	347	3	3	3	3	3	3	3	3	3	87	344	18642	0.91823	0.22516	0.22516	0.86	799320;795414;723996	znf365;relb;tnfaip8l2a	ENSDARG00000087985;ENSDARG00000086173;ENSDARG00000075592		1.5728703333333334	0.511283	0.413028	1.9244416941586806	1.048239624755371	1.5496015520923128	0.906197	0.226053	0.208888	1.192940163928183	0.579473770008486	0.9611189517214	2.759116666666667	1.15641	0.81667	3.0748886052235016	1.927770966044413	2.4753106593682803									0.413028;3.7943;0.511283	0.208888;2.28365;0.226053	0.81667;6.30427;1.15641	1	2	1	795414	ENSDARG00000086173	3.7943	3.7943		2.28365	2.28365		6.30427	6.30427		3.7943	2.28365	6.30427	2	799320;723996	ENSDARG00000087985;ENSDARG00000075592	0.46215550000000005	0.46215550000000005	0.06947677678548383	0.2174705	0.2174705	0.012137487899066622	0.98654	0.98654	0.24023245784031833	0.413028;0.511283	0.208888;0.226053	0.81667;1.15641	0						Linear,1(0.34);Poly 2,2(0.67)	2.299617582031385	7.648667573928833	1.6613812446594238	4.2750983238220215	1.4945795170592961	1.7121880054473877	-0.604840449784684	3.7505811164513507	-0.4437418765512635	2.256135876551264	-0.7204473506829805	6.238680684016313	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0051716	3	cellular response to stimulus	854	982	10	9	8	8	8	8	10	8	8	82	974	18012	0.95815	0.091897	0.14211	0.81	100141481;795414;554230;553461;503536;445151;393136;30671	ccl39.3;relb;kdr;si:dkey-147f3.8;rbbp8;entpd1;cpne3;hsp70.3	ENSDARG00000100295;ENSDARG00000086173;ENSDARG00000017321;ENSDARG00000071029;ENSDARG00000043480;ENSDARG00000045066;ENSDARG00000104177;ENSDARG00000021924	553461(-0.05455)	2.2630788749999997	1.538932	0.530053	1.7688085165978207	2.2504779031880595	1.8766065417954956	1.214517625	0.851199	0.217766	1.1120447449800284	1.1784722005642967	1.1406964253363003	4.63243	3.868015	1.23166	2.6586738845952067	4.72191555611998	2.9446475917478705									2.14439;3.7943;0.933474;0.771072;3.96311;0.908682;0.530053;5.05955	1.46798;2.28365;0.217766;0.234418;2.34987;0.221095;0.228112;2.71325	3.13246;6.30427;4.00142;2.53629;6.6839;3.73461;1.23166;9.43483	3	5	3	100141481;795414;30671	ENSDARG00000100295;ENSDARG00000086173;ENSDARG00000021924	3.6660799999999996	3.7943	1.461803588961254	2.1549600000000004	2.28365	0.6325307741920533	6.290520000000001	6.30427	3.151207498896255	2.14439;3.7943;5.05955	1.46798;2.28365;2.71325	3.13246;6.30427;9.43483	5	554230;553461;503536;445151;393136	ENSDARG00000017321;ENSDARG00000071029;ENSDARG00000043480;ENSDARG00000045066;ENSDARG00000104177	1.4212782	0.908682	1.4299184557971127	0.6502522000000001	0.228112	0.9501370048478271	3.637576	3.73461	2.026274328621376	0.933474;0.771072;3.96311;0.908682;0.530053	0.217766;0.234418;2.34987;0.221095;0.228112	4.00142;2.53629;6.6839;3.73461;1.23166	0						Linear,4(0.5);Poly 2,4(0.5)	2.2377027214409315	21.110511779785156	1.5608360767364502	7.615251064300537	2.070110091268822	1.7921603918075562	1.0373571082272999	3.4888006417726993	0.44390993244492216	1.9851253175550783	2.7900629938943657	6.474797006105635	DOWN	0.375	0.625	0.0	
GO:0051726	5	regulation of cell cycle	334	422	2	1	0	1	1	1	2	0	0	90	422	18564	0.13291	1.0	0.27168	0.0																																		0	0	0															0															0																							
GO:0051787	4	misfolded protein binding	21	22	1	1	1	1	1	1	1	1	1	89	21	18965	0.99522	0.098863	0.098863	4.55	30671	hsp70.3	ENSDARG00000021924		5.05955	5.05955	5.05955		5.05955		2.71325	2.71325	2.71325		2.71325		9.43483	9.43483	9.43483		9.43483										5.05955	2.71325	9.43483	1	0	1	30671	ENSDARG00000021924	5.05955	5.05955		2.71325	2.71325		9.43483	9.43483		5.05955	2.71325	9.43483	0															0						Linear,1(1)	7.615251064300538	7.615251064300537	7.615251064300537	7.615251064300537	0.0	7.615251064300537	5.05955	5.05955	2.71325	2.71325	9.43483	9.43483	UP	1.0	0.0	0.0	
GO:0051865	9	protein autoubiquitination	12	12	1	0	0	1	1	0	1	0	0	90	12	18974	0.94482	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051875	5	pigment granule localization	26	27	1	1	0	0	0	0	1	0	0	90	27	18959	0.88005	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051876	7	pigment granule dispersal	2	2	1	1	1	1	1	1	1	1	1	89	1	18985	0.99998	0.0094139	0.0094139	50.0	561905	mlpha	ENSDARG00000070991		0.425567	0.425567	0.425567		0.425567		0.210968	0.210968	0.210968		0.21096799999999996		0.858456	0.858456	0.858456		0.858456		0.0	0.425567	0.0	0.425567	0.210968	0.210968	0.858456	0.858456	0.425567	0.210968	0.858456	0	1	0															1	561905	ENSDARG00000070991	0.425567	0.425567		0.210968	0.210968		0.858456	0.858456		0.425567	0.210968	0.858456	0						Poly 2,1(1)	1.6370755434036255	1.6370755434036255	1.6370755434036255	1.6370755434036255	0.0	1.6370755434036255	0.425567	0.425567	0.210968	0.210968	0.858456	0.858456	DOWN	0.0	1.0	0.0	
GO:0051904	5	pigment granule transport	23	24	1	1	0	0	0	0	1	0	0	90	24	18962	0.89264	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051905	6	establishment of pigment granule localization	25	27	2	2	1	1	1	1	2	1	1	89	26	18960	0.99284	0.11995	0.11995	3.7	561905	mlpha	ENSDARG00000070991		0.425567	0.425567	0.425567		0.425567		0.210968	0.210968	0.210968		0.21096799999999996		0.858456	0.858456	0.858456		0.858456										0.425567	0.210968	0.858456	0	1	0															1	561905	ENSDARG00000070991	0.425567	0.425567		0.210968	0.210968		0.858456	0.858456		0.425567	0.210968	0.858456	0						Poly 2,1(1)	1.6370755434036255	1.6370755434036255	1.6370755434036255	1.6370755434036255	0.0	1.6370755434036255	0.425567	0.425567	0.210968	0.210968	0.858456	0.858456	DOWN	0.0	1.0	0.0	
GO:0051959	4	dynein light intermediate chain binding	13	13	1	1	1	0	0	0	1	0	0	90	13	18973	0.94035	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051960	6	regulation of nervous system development	160	176	2	2	0	2	2	2	2	0	0	90	176	18810	0.43336	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051961	6	negative regulation of nervous system development	51	55	1	1	0	1	1	1	1	0	0	90	55	18931	0.77069	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0051994	6	P-methyltransferase activity	32	34	1	1	0	1	1	1	1	0	0	90	34	18952	0.85135	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0052547	6	regulation of peptidase activity	106	139	1	1	1	1	1	1	1	1	1	89	138	18848	0.86012	0.48302	0.48302	0.72	393153	serpine2	ENSDARG00000029353		4.13701	4.13701	4.13701		4.13701		2.41557	2.41557	2.41557		2.41557		7.08522	7.08522	7.08522		7.08522										4.13701	2.41557	7.08522	1	0	1	393153	ENSDARG00000029353	4.13701	4.13701		2.41557	2.41557		7.08522	7.08522		4.13701	2.41557	7.08522	0															0						Linear,1(1)	1.6004385948181152	1.6004385948181152	1.6004385948181152	1.6004385948181152	0.0	1.6004385948181152	4.13701	4.13701	2.41557	2.41557	7.08522	7.08522	UP	1.0	0.0	0.0	
GO:0052548	7	regulation of endopeptidase activity	87	100	1	1	1	1	1	1	1	1	1	89	99	18887	0.91901	0.37758	0.37758	1.0	393153	serpine2	ENSDARG00000029353		4.13701	4.13701	4.13701		4.13701		2.41557	2.41557	2.41557		2.41557		7.08522	7.08522	7.08522		7.08522										4.13701	2.41557	7.08522	1	0	1	393153	ENSDARG00000029353	4.13701	4.13701		2.41557	2.41557		7.08522	7.08522		4.13701	2.41557	7.08522	0															0						Linear,1(1)	1.6004385948181152	1.6004385948181152	1.6004385948181152	1.6004385948181152	0.0	1.6004385948181152	4.13701	4.13701	2.41557	2.41557	7.08522	7.08522	UP	1.0	0.0	0.0	
GO:0052652	8	cyclic purine nucleotide metabolic process	26	31	1	1	1	1	1	1	1	1	1	89	30	18956	0.99063	0.13646	0.13646	3.23	560719	si:dkey-206f10.1	ENSDARG00000032838		3.61994	3.61994	3.61994		3.61994		2.2117	2.2117	2.2117		2.2117		5.92486	5.92486	5.92486		5.92486										3.61994	2.2117	5.92486	0	1	0															1	560719	ENSDARG00000032838	3.61994	3.61994		2.2117	2.2117		5.92486	5.92486		3.61994	2.2117	5.92486	0						Linear,1(1)	2.48038649559021	2.48038649559021	2.48038649559021	2.48038649559021	0.0	2.48038649559021	3.61994	3.61994	2.2117	2.2117	5.92486	5.92486	DOWN	0.0	1.0	0.0	
GO:0052689	5	carboxylic ester hydrolase activity	96	110	3	2	1	3	3	3	3	1	1	89	109	18877	0.90478	0.40649	0.40649	0.91	799085	abhd6a	ENSDARG00000060756		3.74626	3.74626	3.74626		3.7462599999999995		2.26387	2.26387	2.26387		2.26387		6.19932	6.19932	6.19932		6.19932										3.74626	2.26387	6.19932	0	1	0															1	799085	ENSDARG00000060756	3.74626	3.74626		2.26387	2.26387		6.19932	6.19932		3.74626	2.26387	6.19932	0						Linear,1(1)	1.8339139223098755	1.8339139223098755	1.8339139223098755	1.8339139223098755	0.0	1.8339139223098755	3.74626	3.74626	2.26387	2.26387	6.19932	6.19932	DOWN	0.0	1.0	0.0	
GO:0052717	7	tRNA-specific adenosine-34 deaminase activity	2	2	1	1	0	1	1	1	1	0	0	90	2	18984	0.99059	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055001	5	muscle cell development	120	125	2	2	1	2	2	2	2	1	1	89	124	18862	0.88223	0.44738	0.44738	0.8	554036	cyp26c1	ENSDARG00000056029		0.347031	0.347031	0.347031		0.347031		0.192514	0.192514	0.192514		0.192514		0.625567	0.625567	0.625567		0.625567										0.347031	0.192514	0.625567	1	0	1	554036	ENSDARG00000056029	0.347031	0.347031		0.192514	0.192514		0.625567	0.625567		0.347031	0.192514	0.625567	0															0						Poly 2,1(1)	1.5749021768569946	1.5749021768569946	1.5749021768569946	1.5749021768569946	0.0	1.5749021768569946	0.347031	0.347031	0.192514	0.192514	0.625567	0.625567	UP	1.0	0.0	0.0	
GO:0055006	5	cardiac cell development	26	27	1	1	1	1	1	1	1	1	1	89	26	18960	0.99284	0.11995	0.11995	3.7	554036	cyp26c1	ENSDARG00000056029		0.347031	0.347031	0.347031		0.347031		0.192514	0.192514	0.192514		0.192514		0.625567	0.625567	0.625567		0.625567										0.347031	0.192514	0.625567	1	0	1	554036	ENSDARG00000056029	0.347031	0.347031		0.192514	0.192514		0.625567	0.625567		0.347031	0.192514	0.625567	0															0						Poly 2,1(1)	1.5749021768569946	1.5749021768569946	1.5749021768569946	1.5749021768569946	0.0	1.5749021768569946	0.347031	0.347031	0.192514	0.192514	0.625567	0.625567	UP	1.0	0.0	0.0	
GO:0055008	6	cardiac muscle tissue morphogenesis	17	18	1	1	1	1	1	1	1	1	1	89	17	18969	0.99679	0.081637	0.081637	5.56	393891	fbxo32	ENSDARG00000040277		0.59911	0.59911	0.59911		0.59911		0.231099	0.231099	0.231099		0.23109900000000003		1.55316	1.55316	1.55316		1.55316		0.0	0.59911			0.231099		1.55316		0.59911	0.231099	1.55316	0	1	0															1	393891	ENSDARG00000040277	0.59911	0.59911		0.231099	0.231099		1.55316	1.55316		0.59911	0.231099	1.55316	0						Poly 2,1(1)	3.530255079269409	3.530255079269409	3.530255079269409	3.530255079269409	0.0	3.530255079269409	0.59911	0.59911	0.231099	0.231099	1.55316	1.55316	DOWN	0.0	1.0	0.0	
GO:0055013	6	cardiac muscle cell development	23	24	1	1	1	1	1	1	1	1	1	89	23	18963	0.99432	0.10736	0.10736	4.17	554036	cyp26c1	ENSDARG00000056029		0.347031	0.347031	0.347031		0.347031		0.192514	0.192514	0.192514		0.192514		0.625567	0.625567	0.625567		0.625567										0.347031	0.192514	0.625567	1	0	1	554036	ENSDARG00000056029	0.347031	0.347031		0.192514	0.192514		0.625567	0.625567		0.347031	0.192514	0.625567	0															0						Poly 2,1(1)	1.5749021768569946	1.5749021768569946	1.5749021768569946	1.5749021768569946	0.0	1.5749021768569946	0.347031	0.347031	0.192514	0.192514	0.625567	0.625567	UP	1.0	0.0	0.0	
GO:0055014	7	atrial cardiac muscle cell development	2	2	1	1	1	1	1	1	1	1	1	89	1	18985	0.99998	0.0094139	0.0094139	50.0	554036	cyp26c1	ENSDARG00000056029		0.347031	0.347031	0.347031		0.347031		0.192514	0.192514	0.192514		0.192514		0.625567	0.625567	0.625567		0.625567		0.0	0.347031	0.0	0.347031	0.192514	0.192514	0.625567	0.625567	0.347031	0.192514	0.625567	1	0	1	554036	ENSDARG00000056029	0.347031	0.347031		0.192514	0.192514		0.625567	0.625567		0.347031	0.192514	0.625567	0															0						Poly 2,1(1)	1.5749021768569946	1.5749021768569946	1.5749021768569946	1.5749021768569946	0.0	1.5749021768569946	0.347031	0.347031	0.192514	0.192514	0.625567	0.625567	UP	1.0	0.0	0.0	
GO:0055029	6	nuclear DNA-directed RNA polymerase complex	42	43	1	1	0	1	1	1	1	0	0	90	43	18943	0.81581	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055037	9	recycling endosome	45	53	1	1	0	1	1	1	1	0	0	90	53	18933	0.77803	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055065	8	metal ion homeostasis	177	204	3	2	0	1	1	1	3	0	0	90	204	18782	0.37911	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055067	8	monovalent inorganic cation homeostasis	78	87	1	1	0	1	1	1	1	0	0	90	87	18899	0.66208	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055069	9	zinc ion homeostasis	10	12	1	0	0	0	0	0	1	0	0	90	12	18974	0.94482	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055070	10	copper ion homeostasis	7	7	1	1	0	0	0	0	1	0	0	90	7	18979	0.96743	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055071	10	manganese ion homeostasis	3	3	1	0	0	0	0	0	1	0	0	90	3	18983	0.98591	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055072	10	iron ion homeostasis	41	48	1	0	0	0	0	0	1	0	0	90	48	18938	0.7967	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055074	9	calcium ion homeostasis	86	100	1	1	0	1	1	1	1	0	0	90	100	18886	0.62242	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055076	9	transition metal ion homeostasis	58	67	2	1	0	0	0	0	2	0	0	90	67	18919	0.72804	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055080	7	cation homeostasis	222	254	4	3	0	2	2	2	4	0	0	90	254	18732	0.29842	1.0	0.63584	0.0																																		0	0	0															0															0																							
GO:0055082	5	cellular chemical homeostasis	186	208	4	3	0	2	2	2	4	0	0	90	208	18778	0.37193	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055085	4	transmembrane transport	815	945	18	14	6	14	14	14	18	4	4	86	941	18045	0.5376	0.65758	1.0	0.42	100001249;567242;564970;445158	si:dkey-166k12.1;cnga3a;slc2a11b;slc16a9b	ENSDARG00000054690;ENSDARG00000070726;ENSDARG00000063288;ENSDARG00000104687		2.75729825	2.918365	0.630523	1.6525289173684428	2.713707482634615	1.2667874764687157	1.638792	1.8783949999999998	0.235678	1.004555349251266	1.6870778748016286	0.7634209775045401	4.7214025	4.53895	1.68687	2.716116335534678	4.423714920661258	2.1414501365077436									0.630523;3.34308;2.49365;4.56194	0.235678;2.09081;1.66598;2.5627	1.68687;5.3454;3.7325;8.12084	1	3	1	564970	ENSDARG00000063288	2.49365	2.49365		1.66598	1.66598		3.7325	3.7325		2.49365	1.66598	3.7325	3	100001249;567242;445158	ENSDARG00000054690;ENSDARG00000070726;ENSDARG00000104687	2.845181	3.34308	2.012445643395866	1.6297293333333334	2.09081	1.2301237267044862	5.051036666666666	5.3454	3.227069850380268	0.630523;3.34308;4.56194	0.235678;2.09081;2.5627	1.68687;5.3454;8.12084	0						Linear,3(0.75);Poly 2,1(0.25)	1.8872768071257247	7.613332152366638	1.5271762609481812	2.1962473392486572	0.2778323784567648	1.9449542760849	1.1378199109789262	4.376776589021073	0.6543277577337594	2.6232562422662404	2.0596084911760144	7.3831965088239855	DOWN	0.25	0.75	0.0	
GO:0055086	5	nucleobase-containing small molecule metabolic process	353	383	6	6	3	5	5	5	6	2	2	88	381	18605	0.72942	0.54222	0.70269	0.52	560719;445151	si:dkey-206f10.1;entpd1	ENSDARG00000032838;ENSDARG00000045066		2.264311	2.264311	0.908682	1.9171489173462761	1.5674499148236483	1.6444540818203697	1.2163975	1.2163975	0.221095	1.4075702941638475	0.7047622515443119	1.2073578086416112	4.8297349999999994	4.8297349999999994	3.73461	1.5487406274938371	4.2667859955867335	1.328448105162642									3.61994;0.908682	2.2117;0.221095	5.92486;3.73461	0	2	0															2	560719;445151	ENSDARG00000032838;ENSDARG00000045066	2.264311	2.264311	1.9171489173462761	1.2163975	1.2163975	1.4075702941638475	4.8297349999999994	4.8297349999999994	1.5487406274938371	3.61994;0.908682	2.2117;0.221095	5.92486;3.73461	0						Linear,1(0.5);Poly 2,1(0.5)	2.0178310003175546	4.12192177772522	1.6415352821350098	2.48038649559021	0.5931573814407362	2.06096088886261	-0.3927218399999992	4.92134384	-0.7343953999999999	3.1671904	2.68329	6.976179999999999	DOWN	0.0	1.0	0.0	
